location,show_id,episode_num,censor_dummy,log_rating,log_tweet,av_tweets,day_id,mainland_dummy
Mainland China,40,20,0,.40159756,1.0986123,6.0756755,7,1
Mainland China,40,21,0,.3472881,1.0986123,6.0756755,7,1
Mainland China,40,22,0,.52529556,0,6.0756755,8,1
Mainland China,40,23,0,.26831332,0,6.0756755,8,1
Mainland China,40,24,0,.31276742,0,6.0756755,8,1
Mainland China,40,25,0,.35183972,0,6.0756755,9,1
Mainland China,40,26,0,.35688451,0,6.0756755,9,1
Mainland China,40,27,0,.41311741,0,6.0756755,9,1
Mainland China,40,28,0,.25590798,.69314718,6.0756755,10,1
Mainland China,40,29,0,.41073641,.69314718,6.0756755,10,1
Mainland China,40,30,0,.24892238,.69314718,6.0756755,10,1
Mainland China,40,31,0,.47661793,0,6.0756755,11,1
Mainland China,40,32,0,.30104548,0,6.0756755,11,1
Mainland China,40,33,0,.2821891,0,6.0756755,11,1
Mainland China,40,34,0,.52401567,0,6.0756755,12,1
Mainland China,40,35,0,.27953315,0,6.0756755,12,1
Mainland China,40,36,0,.31841454,0,6.0756755,12,1
Mainland China,40,37,0,.31703588,0,6.0756755,13,1
Mainland China,40,38,0,.50840431,0,6.0756755,13,1
Mainland China,40,39,0,.31031528,0,6.0756755,13,1
Mainland China,40,40,0,.28953874,4.9416423,6.0756755,14,1
Mainland China,40,41,0,.30926329,5.0689044,6.0756755,14,1
Mainland China,40,42,0,.43140042,5.31812,6.0756755,14,1
Mainland China,40,43,0,.56051105,0,6.0756755,15,1
Mainland China,40,44,0,.37894624,0,6.0756755,15,1
Mainland China,40,45,0,.42287138,0,6.0756755,15,1
Mainland China,40,46,0,.3277795,0,6.0756755,16,1
Mainland China,40,47,0,.61707413,0,6.0756755,16,1
Mainland China,40,48,0,.34880233,0,6.0756755,16,1
Mainland China,40,49,0,.55636424,0,6.0756755,17,1
Mainland China,40,50,0,.28914022,0,6.0756755,17,1
Mainland China,40,51,0,.29883543,0,6.0756755,17,1
Mainland China,40,52,0,.46659562,0,6.0756755,18,1
Mainland China,40,53,0,.32491288,0,6.0756755,18,1
Mainland China,40,54,0,.29419056,0,6.0756755,18,1
Mainland China,40,55,0,.33117008,0,6.0756755,19,1
Mainland China,40,56,0,.33627084,0,6.0756755,19,1
Mainland China,40,57,0,.60868967,0,6.0756755,19,1
Mainland China,40,58,0,.38123277,0,6.0756755,20,1
Mainland China,40,59,0,.30929288,0,6.0756755,20,1
Mainland China,40,60,0,.54412711,0,6.0756755,20,1
Mainland China,40,61,0,.36312878,0,6.0756755,21,1
Mainland China,40,62,0,.52890193,0,6.0756755,21,1
Mainland China,40,63,0,.29131767,0,6.0756755,21,1
Mainland China,40,64,0,.3199195,0,6.0756755,22,1
Mainland China,40,65,0,.33895227,0,6.0756755,22,1
Mainland China,40,66,0,.55968207,0,6.0756755,22,1
Mainland China,40,67,0,.50157487,0,6.0756755,23,1
Mainland China,40,68,0,.29634815,0,6.0756755,23,1
Mainland China,40,69,0,.25934422,0,6.0756755,23,1
Mainland China,40,70,0,.28392276,0,6.0756755,24,1
Mainland China,40,71,0,.6064263,0,6.0756755,24,1
Mainland China,40,72,0,.27831361,0,6.0756755,24,1
Mainland China,40,73,0,.23546217,1.3862944,6.0756755,25,1
Mainland China,40,74,0,.55535841,1.3862944,6.0756755,25,1
Mainland China,40,75,0,.20895116,1.3862944,6.0756755,25,1
Mainland China,40,76,0,.31154746,1.3862944,6.0756755,25,1
Mainland China,40,77,0,.27403972,1.3862944,6.0756755,25,1
Mainland China,40,78,0,.39617038,0,6.0756755,26,1
Mainland China,40,79,0,.57986993,0,6.0756755,26,1
Mainland China,40,80,0,.19330791,0,6.0756755,26,1
Mainland China,40,81,0,.31283113,0,6.0756755,26,1
Mainland China,40,82,0,.33442876,0,6.0756755,26,1
Mainland China,40,83,0,.61559838,0,6.0756755,27,1
Mainland China,40,84,0,.25774804,0,6.0756755,27,1
Mainland China,40,85,0,.31274998,0,6.0756755,27,1
Mainland China,40,86,0,.28764907,0,6.0756755,27,1
Mainland China,40,87,0,.27809319,0,6.0756755,27,1
Mainland China,40,88,0,.50313723,.69314718,6.0756755,28,1
Mainland China,40,89,0,.25530124,.69314718,6.0756755,28,1
Mainland China,40,90,0,.31551722,.69314718,6.0756755,28,1
Mainland China,40,91,0,.38417965,.69314718,6.0756755,28,1
Mainland China,40,92,0,.21452817,.69314718,6.0756755,28,1
Mainland China,40,93,0,.29861709,0,6.0756755,29,1
Mainland China,40,94,0,.59861076,0,6.0756755,29,1
Mainland China,40,95,0,.35533977,0,6.0756755,29,1
Mainland China,40,96,0,.27619565,0,6.0756755,29,1
Mainland China,40,97,0,.21382469,0,6.0756755,29,1
Mainland China,40,98,0,.39477229,2.7725887,6.0756755,30,1
Mainland China,40,99,0,.55360842,2.7725887,6.0756755,30,1
Mainland China,40,100,0,.18105736,2.7725887,6.0756755,30,1
Mainland China,40,101,0,.31883323,2.7725887,6.0756755,30,1
Mainland China,40,102,0,.28495279,2.7080503,6.0756755,30,1
Mainland China,40,103,1,.32884684,0,6.0756755,31,1
Mainland China,40,104,1,.22678976,0,6.0756755,31,1
Mainland China,40,105,1,.28866976,0,6.0756755,31,1
Mainland China,40,106,1,.43170172,0,6.0756755,31,1
Mainland China,40,107,1,.51940048,0,6.0756755,31,1
Mainland China,40,108,1,.27496296,0,6.0756755,32,1
Mainland China,40,109,1,.14393343,0,6.0756755,32,1
Mainland China,40,110,1,.19584769,0,6.0756755,32,1
Mainland China,40,111,1,.55222994,0,6.0756755,32,1
Mainland China,40,112,1,.33259186,0,6.0756755,32,1
Mainland China,40,113,1,.58748788,0,6.0756755,33,1
Mainland China,40,114,1,.32020843,0,6.0756755,33,1
Mainland China,40,115,1,.29360658,0,6.0756755,33,1
Mainland China,40,116,0,.61222368,0,6.0756755,34,1
Mainland China,40,117,0,.31399894,0,6.0756755,34,1
Mainland China,40,118,0,.25091371,0,6.0756755,34,1
Mainland China,40,119,0,.59835827,0,6.0756755,35,1
Mainland China,40,120,0,.23107316,0,6.0756755,35,1
Mainland China,40,121,0,.2480624,0,6.0756755,35,1
Mainland China,40,122,0,.28959435,0,6.0756755,36,1
Mainland China,40,123,0,.33276904,0,6.0756755,36,1
Mainland China,40,124,0,.59898484,0,6.0756755,36,1
Mainland China,40,125,0,.30978438,0,6.0756755,37,1
Mainland China,40,126,0,.62100798,0,6.0756755,37,1
Mainland China,40,127,0,.29051811,0,6.0756755,37,1
Mainland China,40,128,0,.37436181,0,6.0756755,38,1
Mainland China,40,129,0,.5539431,0,6.0756755,38,1
Mainland China,40,130,0,.34208286,0,6.0756755,38,1
Mainland China,40,131,0,.29819906,0,6.0756755,39,1
Mainland China,40,132,0,.31059119,0,6.0756755,39,1
Mainland China,40,133,0,.5379858,0,6.0756755,39,1
Mainland China,40,134,0,.38808361,0,6.0756755,40,1
Mainland China,40,135,0,.29582822,0,6.0756755,40,1
Mainland China,40,136,0,.72288287,0,6.0756755,40,1
Mainland China,40,137,0,.31782588,0,6.0756755,41,1
Mainland China,40,138,0,.3528176,0,6.0756755,41,1
Mainland China,40,139,0,.59488511,0,6.0756755,41,1
Mainland China,40,140,0,.35185102,0,6.0756755,42,1
Mainland China,40,141,0,.429299,0,6.0756755,42,1
Mainland China,40,142,0,.7107392,0,6.0756755,42,1
Mainland China,40,143,0,.77985805,0,6.0756755,43,1
Mainland China,40,144,0,.45791364,0,6.0756755,43,1
Mainland China,40,145,0,.37746412,0,6.0756755,43,1
Mainland China,40,146,0,.38569891,.69314718,6.0756755,44,1
Mainland China,40,147,0,.33704415,.69314718,6.0756755,44,1
Mainland China,40,148,0,.71024084,.69314718,6.0756755,44,1
Mainland China,40,149,0,.42314646,4.1271343,6.0756755,45,1
Mainland China,40,150,0,.66444528,4.8520303,6.0756755,45,1
Mainland China,40,151,0,.32257569,3.6635616,6.0756755,45,1
Mainland China,40,152,0,.30248666,0,6.0756755,46,1
Mainland China,40,153,0,.69027501,0,6.0756755,46,1
Mainland China,40,154,0,.30307901,0,6.0756755,46,1
Mainland China,40,155,0,.2685762,1.6094379,6.0756755,47,1
Mainland China,40,156,0,.31662679,1.6094379,6.0756755,47,1
Mainland China,40,157,0,.6128006,1.6094379,6.0756755,47,1
Mainland China,40,158,0,.32459015,0,6.0756755,48,1
Mainland China,40,159,0,.56830275,0,6.0756755,48,1
Mainland China,40,160,0,.29215595,0,6.0756755,48,1
Mainland China,40,161,0,.33907247,1.0986123,6.0756755,49,1
Mainland China,40,162,0,.70604783,1.0986123,6.0756755,49,1
Mainland China,40,163,0,.73065585,0,6.0756755,50,1
Mainland China,40,164,0,.31951958,0,6.0756755,50,1
Mainland China,40,165,0,.27792934,0,6.0756755,50,1
Mainland China,40,166,0,.3041223,0,6.0756755,51,1
Mainland China,40,167,0,.3864474,0,6.0756755,51,1
Mainland China,40,168,0,.77122289,0,6.0756755,51,1
Mainland China,40,169,0,.27489051,0,6.0756755,52,1
Mainland China,40,170,0,.37149367,0,6.0756755,52,1
Mainland China,40,171,0,.61748213,0,6.0756755,52,1
Mainland China,40,172,0,.71775591,0,6.0756755,53,1
Mainland China,40,173,0,.32604483,0,6.0756755,53,1
Mainland China,40,174,0,.24364869,0,6.0756755,53,1
Mainland China,40,175,0,.79971683,0,6.0756755,54,1
Mainland China,40,176,0,.30144912,0,6.0756755,54,1
Mainland China,40,177,0,.27106631,0,6.0756755,54,1
Mainland China,40,178,0,.71321267,0,6.0756755,55,1
Mainland China,40,179,0,.34839374,0,6.0756755,55,1
Mainland China,40,180,0,.34244326,0,6.0756755,55,1
Mainland China,40,181,0,.38021085,0,6.0756755,56,1
Mainland China,40,182,0,.80770493,0,6.0756755,56,1
Mainland China,40,183,0,.28277147,0,6.0756755,56,1
Mainland China,40,184,0,.40117836,0,6.0756755,57,1
Mainland China,40,185,0,.28086615,0,6.0756755,57,1
Mainland China,40,186,0,.74104077,0,6.0756755,57,1
Mainland China,40,187,0,.29324114,2.1972246,6.0756755,58,1
Mainland China,40,188,0,.30417675,2.1972246,6.0756755,58,1
Mainland China,40,189,0,.62971646,2.1972246,6.0756755,58,1
Mainland China,40,190,0,.3253229,0,6.0756755,59,1
Mainland China,40,191,0,.71872026,0,6.0756755,59,1
Mainland China,40,192,0,.2448732,0,6.0756755,59,1
Mainland China,40,193,0,.33679014,.69314718,6.0756755,60,1
Mainland China,40,194,0,.23403892,.69314718,6.0756755,60,1
Mainland China,40,195,0,.71222436,.69314718,6.0756755,60,1
Mainland China,40,196,0,.63486677,0,6.0756755,61,1
Mainland China,40,197,0,.36047471,0,6.0756755,61,1
Mainland China,40,198,0,.31081432,0,6.0756755,61,1
Mainland China,41,1,0,.3053098,3.6109178,36.941177,1,1
Mainland China,41,2,0,.30762726,4.919981,36.941177,2,1
Mainland China,41,3,0,.46635696,4.6728287,36.941177,3,1
Mainland China,41,4,0,.37382063,2.9444389,36.941177,5,1
Mainland China,41,5,0,.30976421,0,36.941177,6,1
Mainland China,41,6,0,.36398673,1.0986123,36.941177,7,1
Mainland China,41,7,0,.31168845,4.1108737,36.941177,8,1
Mainland China,41,8,0,.44299108,5.3565865,36.941177,9,1
Mainland China,41,9,0,.40883842,4.6913481,36.941177,10,1
Mainland China,41,10,0,.42219955,3.7612002,36.941177,12,1
Mainland China,41,11,0,.33132413,3.5553482,36.941177,13,1
Mainland China,41,12,0,.35394093,1.9459101,36.941177,14,1
Mainland China,41,13,0,.30594167,4.0430512,36.941177,15,1
Mainland China,41,14,0,.32710806,1.6094379,36.941177,16,1
Mainland China,41,15,0,.28072315,4.3944492,36.941177,17,1
Mainland China,41,16,0,.48533273,3.2958369,36.941177,19,1
Mainland China,41,17,0,.40913841,3.6635616,36.941177,20,1
Mainland China,41,18,0,.34644842,4.3438053,36.941177,21,1
Mainland China,41,19,0,.43343174,4.7621741,36.941177,22,1
Mainland China,41,20,0,.35606602,4.7791233,36.941177,23,1
Mainland China,41,21,0,.29939052,2.1972246,36.941177,24,1
Mainland China,41,22,0,.36279106,4.6728287,36.941177,25,1
Mainland China,41,23,0,.34769684,3.2958369,36.941177,26,1
Mainland China,41,24,0,.30710876,2.3978953,36.941177,27,1
Mainland China,41,25,0,.3312076,2.3978953,36.941177,28,1
Mainland China,41,26,0,.37360296,3.1354942,36.941177,29,1
Mainland China,41,27,0,.37004796,2.8332133,36.941177,30,1
Mainland China,41,28,1,.37319806,0,36.941177,31,1
Mainland China,41,29,1,.25626391,0,36.941177,32,1
Mainland China,41,30,1,.15812767,0,36.941177,32,1
Mainland China,41,31,1,.30709696,0,36.941177,33,1
Mainland China,41,32,0,.29823411,1.6094379,36.941177,34,1
Mainland China,41,33,0,.23628743,1.9459101,36.941177,35,1
Mainland China,41,34,0,.28178346,1.6094379,36.941177,36,1
Mainland China,41,35,0,.36633155,1.9459101,36.941177,37,1
Mainland China,41,36,0,.419137,2.1972246,36.941177,38,1
Mainland China,41,37,0,.3899844,2.3978953,36.941177,40,1
Mainland China,41,38,0,.45433837,1.0986123,36.941177,41,1
Mainland China,41,39,0,.36776233,0,36.941177,42,1
Mainland China,41,40,0,.34241951,1.9459101,36.941177,43,1
Mainland China,41,41,0,.29056096,0,36.941177,44,1
Mainland China,41,42,0,.38490617,4.4886365,36.941177,45,1
Mainland China,41,43,0,.43183687,1.0986123,36.941177,47,1
Mainland China,41,44,0,.40486282,1.6094379,36.941177,48,1
Mainland China,41,45,0,.4566507,0,36.941177,49,1
Mainland China,41,46,0,.37533212,2.9444389,36.941177,50,1
Mainland China,41,47,0,.43816265,2.9444389,36.941177,51,1
Mainland China,41,48,0,.37831303,2.5649493,36.941177,52,1
Mainland China,41,49,0,.33114538,0,36.941177,54,1
Mainland China,41,50,0,.4247753,3.5553482,36.941177,55,1
Mainland China,41,51,0,.38424739,2.5649493,36.941177,56,1
Mainland China,41,52,0,.28253543,1.9459101,36.941177,57,1
Mainland China,41,53,0,.43758923,3.4339871,36.941177,58,1
Mainland China,41,54,0,.34545034,1.0986123,36.941177,59,1
Mainland China,41,55,0,.42328367,4.4659081,36.941177,61,1
Mainland China,42,1,0,.33689424,0,3.0714285,1,1
Mainland China,42,2,0,.34568074,0,3.0714285,2,1
Mainland China,42,3,0,.39773068,0,3.0714285,3,1
Mainland China,42,4,0,.40188408,0,3.0714285,4,1
Mainland China,42,5,0,.24793218,0,3.0714285,5,1
Mainland China,42,6,0,.4656038,0,3.0714285,6,1
Mainland China,42,7,0,.21645474,.69314718,3.0714285,7,1
Mainland China,42,8,0,.36746269,2.3025851,3.0714285,8,1
Mainland China,42,9,0,.26534534,1.7917595,3.0714285,9,1
Mainland China,42,10,0,.37318605,0,3.0714285,10,1
Mainland China,42,11,0,.21050341,0,3.0714285,11,1
Mainland China,42,12,0,.18804826,0,3.0714285,12,1
Mainland China,42,13,0,.39297217,2.3978953,3.0714285,13,1
Mainland China,42,14,0,.30382428,1.7917595,3.0714285,14,1
Mainland China,42,15,0,.31775948,0,3.0714285,15,1
Mainland China,42,16,0,.25682259,0,3.0714285,16,1
Mainland China,42,17,0,.35394353,0,3.0714285,17,1
Mainland China,42,18,0,.27794635,2.0794415,3.0714285,18,1
Mainland China,42,19,0,.26060122,0,3.0714285,19,1
Mainland China,42,20,0,.42680368,0,3.0714285,20,1
Mainland China,42,21,0,.2218668,0,3.0714285,21,1
Mainland China,42,22,0,.21883334,0,3.0714285,22,1
Mainland China,42,23,0,.44374821,0,3.0714285,23,1
Mainland China,42,24,0,.32277456,0,3.0714285,24,1
Mainland China,42,25,0,.40654308,0,3.0714285,25,1
Mainland China,42,26,0,.16728835,1.9459101,3.0714285,26,1
Mainland China,42,27,0,.31304902,0,3.0714285,27,1
Mainland China,42,28,0,.19751258,0,3.0714285,28,1
Mainland China,42,29,0,.25142011,2.1972246,3.0714285,29,1
Mainland China,42,30,0,.23346411,0,3.0714285,30,1
Mainland China,42,31,1,.34365213,0,3.0714285,31,1
Mainland China,42,32,1,.26483995,0,3.0714285,32,1
Mainland China,42,33,1,.27947214,.69314718,3.0714285,33,1
Mainland China,42,34,0,.23336174,2.3025851,3.0714285,34,1
Mainland China,42,35,0,.17766595,0,3.0714285,35,1
Mainland China,42,36,0,.19995539,0,3.0714285,36,1
Mainland China,42,37,0,.22554253,0,3.0714285,37,1
Mainland China,42,38,0,.2288796,0,3.0714285,38,1
Mainland China,42,39,0,.45971212,0,3.0714285,39,1
Mainland China,42,40,0,.29597381,0,3.0714285,40,1
Mainland China,42,41,0,.29824975,0,3.0714285,41,1
Mainland China,42,42,0,.18462753,0,3.0714285,42,1
Mainland China,42,43,0,.23804106,0,3.0714285,43,1
Mainland China,42,44,0,.26944673,0,3.0714285,44,1
Mainland China,42,45,0,.27772585,0,3.0714285,45,1
Mainland China,42,46,0,.42829126,0,3.0714285,46,1
Mainland China,42,47,0,.21863553,0,3.0714285,47,1
Mainland China,42,48,0,.29747203,0,3.0714285,48,1
Mainland China,42,49,0,.15291527,2.1972246,3.0714285,49,1
Mainland China,42,50,0,.21935037,2.4849067,3.0714285,50,1
Mainland China,42,51,0,.31713271,0,3.0714285,51,1
Mainland China,42,52,0,.357694,0,3.0714285,52,1
Mainland China,42,53,0,.29321685,3.1354942,3.0714285,53,1
Mainland China,42,54,0,.24365839,0,3.0714285,55,1
Mainland China,42,55,0,.21228686,2.4849067,3.0714285,56,1
Mainland China,42,56,0,.19908156,0,3.0714285,57,1
Mainland China,42,57,0,.27380303,0,3.0714285,58,1
Mainland China,42,58,0,.26793501,0,3.0714285,59,1
Mainland China,42,59,0,.35942012,0,3.0714285,60,1
Mainland China,43,1,0,.15834643,4.1108737,17.545452,1,1
Mainland China,43,2,0,.15396361,4.8040209,17.545452,2,1
Mainland China,43,3,0,.18030697,0,17.545452,3,1
Mainland China,43,4,0,.13592601,0,17.545452,5,1
Mainland China,43,5,0,.1180656,0,17.545452,10,1
Mainland China,43,6,0,.16303422,0,17.545452,17,1
Mainland China,43,7,0,.10355473,0,17.545452,24,1
Mainland China,43,8,1,.10926569,0,17.545452,31,1
Mainland China,43,9,0,.12604256,0,17.545452,38,1
Mainland China,43,10,0,.16012138,0,17.545452,45,1
Mainland China,43,11,0,.10724568,0,17.545452,52,1
Mainland China,43,12,0,.10829692,0,17.545452,59,1
Mainland China,44,1,0,.43341064,3.1780539,124.37499,3,1
Mainland China,44,2,0,.31888056,4.4067192,124.37499,10,1
Mainland China,44,3,0,.34466305,4.0253515,124.37499,17,1
Mainland China,44,4,0,.34877226,4.1896548,124.37499,24,1
Mainland China,44,5,1,.33522844,1.3862944,124.37499,31,1
Mainland China,44,6,0,.32237479,6.4952655,124.37499,38,1
Mainland China,44,7,0,.29759255,3.9318256,124.37499,45,1
Mainland China,44,8,0,.45832941,0,124.37499,52,1
Mainland China,44,9,0,.46421915,3.8918202,124.37499,59,1
Mainland China,45,1,0,.23745482,3.3672957,156.59377,1,1
Mainland China,45,2,0,.20784944,3.3672957,156.59377,1,1
Mainland China,45,3,0,.20828432,5.4380794,156.59377,2,1
Mainland China,45,4,0,.29403749,5.4380794,156.59377,2,1
Mainland China,45,5,0,.26903382,0,156.59377,3,1
Mainland China,45,6,0,.35390106,0,156.59377,3,1
Mainland China,45,7,0,.16228499,0,156.59377,4,1
Mainland China,45,8,0,.18784843,0,156.59377,4,1
Mainland China,45,9,0,.23167151,6.0137153,156.59377,5,1
Mainland China,45,10,0,.17223248,6.0137153,156.59377,5,1
Mainland China,45,11,0,.11898628,5.0562458,156.59377,6,1
Mainland China,45,12,0,.2055278,5.0562458,156.59377,6,1
Mainland China,45,13,0,.13566986,5.3890719,156.59377,7,1
Mainland China,45,14,0,.1689093,5.3890719,156.59377,7,1
Mainland China,45,15,0,.14633191,5.4380794,156.59377,8,1
Mainland China,45,16,0,.19939069,5.1929569,156.59377,8,1
Mainland China,45,17,0,.23537233,6.5666723,156.59377,9,1
Mainland China,45,18,0,.23812705,6.2441669,156.59377,9,1
Mainland China,45,19,0,.23126052,4.4998097,156.59377,10,1
Mainland China,45,20,0,.13371457,4.4998097,156.59377,10,1
Mainland China,45,21,0,.238316,1.9459101,156.59377,11,1
Mainland China,45,22,0,.25887048,1.9459101,156.59377,11,1
Mainland China,45,23,0,.21863995,2.8903718,156.59377,12,1
Mainland China,45,24,0,.21708664,0,156.59377,12,1
Mainland China,45,25,0,.19015233,3.1354942,156.59377,13,1
Mainland China,45,26,0,.19771914,3.1354942,156.59377,13,1
Mainland China,45,27,0,.19730787,6.49224,156.59377,14,1
Mainland China,45,28,0,.19015196,6.49224,156.59377,14,1
Mainland China,45,29,0,.21366328,5.484797,156.59377,15,1
Mainland China,45,30,0,.22036888,6.5012898,156.59377,16,1
Mainland China,45,31,0,.15347221,6.5012898,156.59377,16,1
Mainland China,45,32,0,.13698711,3.8286414,156.59377,17,1
Mainland China,45,33,0,.21000597,4.6728287,156.59377,17,1
Mainland China,45,34,0,.23231749,6.7844572,156.59377,18,1
Mainland China,45,35,0,.27616644,6.7844572,156.59377,18,1
Mainland China,45,36,0,.16977972,1.9459101,156.59377,19,1
Mainland China,45,37,0,.18578596,2.4849067,156.59377,19,1
Mainland China,45,38,0,.2496866,5.655992,156.59377,20,1
Mainland China,45,39,0,.13278769,5.6347895,156.59377,20,1
Mainland China,45,40,0,.12460314,1.9459101,156.59377,21,1
Mainland China,45,41,0,.17792961,4.2195077,156.59377,21,1
Mainland China,45,42,0,.22173716,2.8903718,156.59377,22,1
Mainland China,45,43,0,.17625174,2.8903718,156.59377,22,1
Mainland China,45,44,0,.18649916,5.9584246,156.59377,23,1
Mainland China,45,45,0,.27964339,5.9584246,156.59377,23,1
Mainland China,45,46,0,.23256277,3.9318256,156.59377,24,1
Mainland China,45,47,0,.15200837,3.9318256,156.59377,24,1
Mainland China,45,48,0,.29439345,3.6888795,156.59377,25,1
Mainland China,45,49,0,.24769495,3.6888795,156.59377,25,1
Mainland China,45,50,0,.20303421,2.8903718,156.59377,26,1
Mainland China,45,51,0,.2733019,2.8903718,156.59377,26,1
Mainland China,45,52,0,.18882817,1.9459101,156.59377,27,1
Mainland China,45,53,0,.24059169,1.9459101,156.59377,27,1
Mainland China,45,54,0,.19808812,0,156.59377,28,1
Mainland China,45,55,0,.10865805,0,156.59377,28,1
Mainland China,45,56,0,.20845816,0,156.59377,29,1
Mainland China,45,57,0,.13046189,0,156.59377,29,1
Mainland China,45,58,0,.20095409,0,156.59377,30,1
Mainland China,45,59,0,.1988114,0,156.59377,30,1
Mainland China,45,60,1,.16908856,0,156.59377,31,1
Mainland China,45,61,1,.1363689,0,156.59377,31,1
Mainland China,45,62,1,.12735599,0,156.59377,32,1
Mainland China,45,63,1,.22497673,0,156.59377,32,1
Mainland China,45,64,1,.22070754,0,156.59377,33,1
Mainland China,45,65,1,.19322138,0,156.59377,33,1
Mainland China,45,66,1,.21645807,0,156.59377,33,1
Mainland China,45,67,1,.29126832,0,156.59377,33,1
Mainland China,45,68,0,.24807385,3.3672957,156.59377,34,1
Mainland China,45,69,0,.24840362,3.3672957,156.59377,34,1
Mainland China,45,70,0,.23618065,3.5553482,156.59377,34,1
Mainland China,45,71,0,.2334808,3.8286414,156.59377,34,1
Mainland China,45,72,0,.15038423,4.3040652,156.59377,35,1
Mainland China,45,73,0,.17505643,4.3040652,156.59377,35,1
Mainland China,45,74,0,.14095716,4.3040652,156.59377,35,1
Mainland China,45,75,0,.2146347,4.3040652,156.59377,35,1
Mainland China,45,76,0,.24106371,4.5643482,156.59377,36,1
Mainland China,45,77,0,.13694833,0,156.59377,36,1
Mainland China,45,78,0,.17618831,0,156.59377,36,1
Mainland China,45,79,0,.22676893,3.3672957,156.59377,36,1
Mainland China,45,80,0,.13166264,0,156.59377,37,1
Mainland China,45,81,0,.19461446,0,156.59377,37,1
Mainland China,45,82,0,.20416217,3.6888795,156.59377,37,1
Mainland China,45,83,0,.28933591,3.6888795,156.59377,37,1
Mainland China,45,84,0,.25322181,2.8903718,156.59377,38,1
Mainland China,45,85,0,.18865471,4.0430512,156.59377,38,1
Mainland China,45,86,0,.15720944,3.5553482,156.59377,38,1
Mainland China,45,87,0,.24640045,0,156.59377,39,1
Mainland China,45,88,0,.19958597,0,156.59377,39,1
Mainland China,45,89,0,.21917805,0,156.59377,39,1
Mainland China,45,90,0,.22832516,2.8903718,156.59377,40,1
Mainland China,45,91,0,.20735663,2.8903718,156.59377,40,1
Mainland China,45,92,0,.30899674,2.8903718,156.59377,40,1
Mainland China,45,93,0,.28039351,2.8903718,156.59377,40,1
Mainland China,45,94,0,.21804443,3.8286414,156.59377,41,1
Mainland China,45,95,0,.33811441,3.8286414,156.59377,41,1
Mainland China,45,96,0,.2505002,3.8286414,156.59377,41,1
Mainland China,45,97,0,.30624783,3.8286414,156.59377,41,1
Mainland China,45,98,0,.16535164,6.5337887,156.59377,42,1
Mainland China,45,99,0,.22310981,6.5337887,156.59377,42,1
Mainland China,45,100,0,.20582673,6.5337887,156.59377,42,1
Mainland China,45,101,0,.19466577,6.5337887,156.59377,42,1
Mainland China,45,102,0,.22164717,0,156.59377,43,1
Mainland China,45,103,0,.24731018,0,156.59377,43,1
Mainland China,45,104,0,.32294586,0,156.59377,43,1
Mainland China,45,105,0,.20547926,0,156.59377,43,1
Mainland China,45,106,0,.1288503,5.6937323,156.59377,44,1
Mainland China,45,107,0,.23038997,6.1047931,156.59377,44,1
Mainland China,45,108,0,.19603084,5.6937323,156.59377,44,1
Mainland China,45,109,0,.25898832,5.6937323,156.59377,44,1
Mainland China,45,110,0,.17001954,0,156.59377,45,1
Mainland China,45,111,0,.25381953,0,156.59377,45,1
Mainland China,45,112,0,.10638997,2.4849067,156.59377,45,1
Mainland China,45,113,0,.29415604,0,156.59377,46,1
Mainland China,45,114,0,.18648128,0,156.59377,46,1
Mainland China,45,115,0,.18261835,0,156.59377,46,1
Mainland China,45,116,0,.11052129,0,156.59377,47,1
Mainland China,45,117,0,.20408218,1.9459101,156.59377,47,1
Mainland China,45,118,0,.15299946,1.9459101,156.59377,47,1
Mainland China,45,119,0,.16628301,1.9459101,156.59377,47,1
Mainland China,45,120,0,.20214358,0,156.59377,48,1
Mainland China,45,121,0,.18887638,0,156.59377,48,1
Mainland China,45,122,0,.37294424,0,156.59377,48,1
Mainland China,45,123,0,.24714154,0,156.59377,48,1
Mainland China,45,124,0,.20813802,4.5643482,156.59377,49,1
Mainland China,45,125,0,.34172752,4.5643482,156.59377,49,1
Mainland China,45,126,0,.23637611,4.5643482,156.59377,49,1
Mainland China,45,127,0,.17805506,4.5643482,156.59377,49,1
Mainland China,45,128,0,.20555355,5.9269261,156.59377,50,1
Mainland China,45,129,0,.31089899,6.1180973,156.59377,50,1
Mainland China,45,130,0,.1443978,6.1180973,156.59377,50,1
Mainland China,45,131,0,.15134737,5.8833222,156.59377,50,1
Mainland China,45,132,0,.30096576,7.1808314,156.59377,51,1
Mainland China,45,133,0,.19607306,7.1808314,156.59377,51,1
Mainland China,45,134,0,.18020016,7.1808314,156.59377,51,1
Mainland China,45,135,0,.12815122,7.1808314,156.59377,51,1
Mainland China,45,136,0,.238079,0,156.59377,52,1
Mainland China,45,137,0,.17671324,0,156.59377,52,1
Mainland China,45,138,0,.34168226,0,156.59377,52,1
Mainland China,45,139,0,.22529261,0,156.59377,53,1
Mainland China,45,140,0,.19388549,0,156.59377,53,1
Mainland China,45,141,0,.21824642,0,156.59377,53,1
Mainland China,45,142,0,.15067647,0,156.59377,54,1
Mainland China,45,143,0,.48689276,0,156.59377,54,1
Mainland China,45,144,0,.24619332,1.9459101,156.59377,55,1
Mainland China,45,145,0,.37502369,1.9459101,156.59377,55,1
Mainland China,45,146,0,.26595867,4.5643482,156.59377,55,1
